Gravity,PSIQUICO,Status,?,?,5,,Prevents moves like Fly and Bounce and the Ability Levitate for 5 turns.,?
Growl,NORMAL,Status,?,100,40,,Lowers opponent's Attack.,?
Growth,NORMAL,Status,?,?,20,,Raises user's Attack and Special Attack.,?
Grudge,FANTASMA,Status,?,?,5,,"If the users faints after using this move, the PP for the opponent's last move is depleted.",?
Guard Split,PSIQUICO,Status,?,?,10,,Averages Defense and Special Defense with the target.,?
Guard Swap,PSIQUICO,Status,?,?,10,TM61,User and opponent swap Defense and Special Defense.,?
Guardian of Alola,HADA,Special,?,?,1,,Tapu-exclusive Z-move. Cuts opponent's HP by 75%.,?
Guillotine,NORMAL,Physical,?,30,5,,"One-Hit-KO, if it hits.",?
Gunk Shot,VENENO,Physical,120,80,5,,May poison opponent.,30
Gust,VOLADOR,Special,40,100,35,,Hits Pok‚mon using Fly/Bounce with double power.,?
Gyro Ball,ACERO,Physical,?,100,5,,"The slower the user, the stronger the attack.",?
Hail,HIELO,Status,?,?,10,TM35,Non-Ice types are damaged for 5 turns.,?
Hammer Arm,LUCHA,Physical,100,90,10,,Lowers user's Speed.,100
Happy Hour,NORMAL,Status,?,?,30,,Doubles prize money from trainer battles.,?
Harden,NORMAL,Status,?,?,30,,Raises user's Defense.,?
Haze,HIELO,Status,?,?,30,,Resets all stat changes.,?
Head Charge,NORMAL,Physical,120,100,15,,User receives recoil damage.,?
Head Smash,ROCA,Physical,150,80,5,,User receives recoil damage.,?
Headbutt,NORMAL,Physical,70,100,15,,May cause flinching.,30
Heal Bell,NORMAL,Status,?,?,5,,Heals the user's party's status conditions.,?
Heal Block,PSIQUICO,Status,?,100,15,,Prevents the opponent from restoring HP for 5 turns.,?
Heal Order,BICHO,Status,?,?,10,,User recovers half its max HP.,?
Heal Pulse,PSIQUICO,Status,?,?,10,,Restores half the target's max HP.,?
Healing Wish,PSIQUICO,Status,?,?,10,,The user faints and the next Pok‚mon released is fully healed.,?
Heart Stamp,PSIQUICO,Physical,60,100,25,,May cause flinching.,30
Heart Swap,PSIQUICO,Status,?,?,10,,Stat changes are swapped with the opponent.,?
Heat Crash,FUEGO,Physical,?,100,10,,"The heavier the user, the stronger the attack.",?
Heat Wave,FUEGO,Special,95,90,10,,May burn opponent.,10
Heavy Slam,ACERO,Physical,?,100,10,,"The heavier the user, the stronger the attack.",?
Helping Hand,NORMAL,Status,?,?,20,TM41,"In Double Battles, boosts the power of the partner's move.",?
Hex,FANTASMA,Special,65,100,10,TM77,Inflicts more damage if the target has a status condition.,?
Hidden Power,NORMAL,Special,60,100,15,,Type and power depends on user's IVs.,?
High Horsepower,TIERRA,Physical,95,95,10,,The user fiercely attacks the target using its entire body.,?
High Jump Kick,LUCHA,Physical,130,90,10,,"If it misses, the user loses half their HP.",?
Hold Back,NORMAL,Physical,40,100,40,,Always leaves opponent with at least 1 HP.,?
Hold Hands,NORMAL,Status,?,?,40,,Makes the user and an ally very happy.,?
Hone Claws,SINIESTRO,Status,?,?,15,,Raises user's Attack and Accuracy.,?
Horn Attack,NORMAL,Physical,65,100,25,,,?
Horn Drill,NORMAL,Physical,?,30,5,,"One-Hit-KO, if it hits.",?
Horn Leech,PLANTA,Physical,75,100,10,,User recovers half the HP inflicted on opponent.,?
Howl,NORMAL,Status,?,?,40,,Raises Attack of allies.,?
Hurricane,VOLADOR,Special,110,70,10,,May confuse opponent.,30
Hydro Cannon,AGUA,Special,150,90,5,,User must recharge next turn.,?
Hydro Pump,AGUA,Special,110,80,5,,,?
Hydro Vortex,AGUA,?,?,?,1,,Water type Z-Move.,?
Hyper Beam,NORMAL,Special,150,90,5,TM08,User must recharge next turn.,?
Hyper Fang,NORMAL,Physical,80,90,15,,May cause flinching.,10
Hyper Voice,NORMAL,Special,90,100,10,,,?
Hyperspace Fury,SINIESTRO,Physical,100,100,5,,Lowers user's Defense. Can strike through Protect/Detect.,100
Hyperspace Hole,PSIQUICO,Special,80,100,5,,Can strike through Protect/Detect.,?
Hypnosis,PSIQUICO,Status,?,60,20,,Puts opponent to sleep.,?
Ice Ball,HIELO,Physical,30,90,20,,Doubles in power each turn for 5 turns.,?
Ice Beam,HIELO,Special,90,100,10,,May freeze opponent.,10
Ice Burn,HIELO,Special,140,90,5,,"Charges on first turn, attacks on second. May burn opponent.",30
Ice Fang,HIELO,Physical,65,95,15,TM67,May cause flinching and/or freeze opponent.,10
Ice Hammer,HIELO,Physical,100,90,10,,"The user swings and hits with its strong, heavy fist. It lowers the user's Speed, however.",100
Ice Punch,HIELO,Physical,75,100,15,TM04,May freeze opponent.,10
Ice Shard,HIELO,Physical,40,100,30,,User attacks first.,?
Icicle Crash,HIELO,Physical,85,90,10,,May cause flinching.,30
Icicle Spear,HIELO,Physical,25,100,30,TM51,Hits 2-5 times in one turn.,?
Icy Wind,HIELO,Special,55,95,15,TM27,Lowers opponent's Speed.,100
Imprison,PSIQUICO,Status,?,?,10,TM44,Opponent is unable to use moves that the user also knows.,?
Incinerate,FUEGO,Special,60,100,15,,Destroys the target's held berry.,?
Inferno,FUEGO,Special,100,50,5,,Burns opponent.,100
Inferno Overdrive,FUEGO,?,?,?,1,,Fire type Z-Move.,?
Infestation,BICHO,Special,20,100,20,,"Traps opponent, damaging them for 4-5 turns.",100
Ingrain,PLANTA,Status,?,?,20,,User restores HP each turn. User cannot escape/switch.,?
Instruct,PSIQUICO,Status,?,?,15,,Allows an ally to use a move instead.,?
Ion Deluge,ELECTRICO,Status,?,?,25,,Changes Normal-type moves to Electric-type.,?
Iron Defense,ACERO,Status,?,?,15,,Sharply raises user's Defense.,?
Iron Head,ACERO,Physical,80,100,15,,May cause flinching.,30
Iron Tail,ACERO,Physical,100,75,15,,May lower opponent's Defense.,30
Jaw Lock,SINIESTRO,Physical,80,100,10,,Prevents user and opponent from switching out.,?
Judgment,NORMAL,Special,100,100,10,,Type depends on the Arceus Plate being held.,?
Jump Kick,LUCHA,Physical,100,95,10,,"If it misses, the user loses half their HP.",?
Jungle Healing,PLANTA,Status,?,?,10,,Restores team's HP and cures status conditions.,?
Karate Chop,LUCHA,Physical,50,100,25,,High critical hit ratio.,?
Kinesis,PSIQUICO,Status,?,80,15,,Lowers opponent's Accuracy.,?
King's Shield,ACERO,Status,?,?,10,,Protects the user and lowers opponent's Attack on contact.,?
Knock Off,SINIESTRO,Physical,65,100,20,,Removes opponent's held item for the rest of the battle.,?
Land's Wrath,TIERRA,Physical,90,100,10,,,?
Laser Focus,NORMAL,Status,?,?,30,,User's next attack is guaranteed to result in a critical hit.,?
Lash Out,SINIESTRO,Physical,75,100,5,,Double power if stats were lowered during the turn.,?
Last Resort,NORMAL,Physical,140,100,5,,Can only be used after all other moves are used.,?
Lava Plume,FUEGO,Special,80,100,15,,May burn opponent.,30
Leaf Blade,PLANTA,Physical,90,100,15,,High critical hit ratio.,?
Leaf Storm,PLANTA,Special,130,90,5,,Sharply lowers user's Special Attack.,100
Leaf Tornado,PLANTA,Special,65,90,10,,May lower opponent's Accuracy.,50
Leafage,PLANTA,Physical,40,100,40,,Strikes opponent with leaves.,?
Leech Life,BICHO,Physical,80,100,10,,User recovers half the HP inflicted on opponent.,?
Leech Seed,PLANTA,Status,?,90,10,,Drains HP from opponent each turn.,?
Leer,NORMAL,Status,?,100,30,,Lowers opponent's Defense.,100
Let's Snuggle Forever,HADA,Physical,190,?,1,,Mimikyu-exclusive Z-Move.,?
Lick,FANTASMA,Physical,30,100,30,,May paralyze opponent.,30
Life Dew,AGUA,Status,?,?,10,,User and teammates recover HP.,?
Light of Ruin,HADA,Special,140,90,5,,User receives recoil damage.,?
Light Screen,PSIQUICO,Status,?,?,30,TM17,Halves damage from Special attacks for 5 turns.,?
Light That Burns the Sky,PSIQUICO,Special,200,?,1,,Ultra Necrozma-exclusive Z-Move. Ignores target's ability; uses highest Attack stat.,?
Liquidation,AGUA,Physical,85,100,10,,May lower opponent's Defense.,20
Lock-On,NORMAL,Status,?,?,5,,User's next attack is guaranteed to hit.,?
Lovely Kiss,NORMAL,Status,?,75,10,,Puts opponent to sleep.,?
Low Kick,LUCHA,Physical,?,100,20,,"The heavier the opponent, the stronger the attack.",?
Low Sweep,LUCHA,Physical,65,100,20,TM75,Lowers opponent's Speed.,100
Lucky Chant,NORMAL,Status,?,?,30,,Opponent cannot land critical hits for 5 turns.,?
Lunar Dance,PSIQUICO,Status,?,?,10,,The user faints but the next Pok‚mon released is fully healed.,?
Lunge,BICHO,Physical,80,100,15,,"The user makes a lunge at the target, attacking with full force. This also lowers the target's Attack stat.",100
Luster Purge,PSIQUICO,Special,70,100,5,,May lower opponent's Special Defense.,50
Mach Punch,LUCHA,Physical,40,100,30,,User attacks first.,?
Magic Coat,PSIQUICO,Status,?,?,15,,Reflects moves that cause status conditions back to the attacker.,?
Magic Powder,PSIQUICO,Status,?,100,20,,Changes target's type to Psychic.,?
Magic Room,PSIQUICO,Status,?,?,10,TM72,Suppresses the effects of held items for five turns.,?
Magical Leaf,PLANTA,Special,60,100,20,TM10,Ignores Accuracy and Evasiveness.,?
Magma Storm,FUEGO,Special,100,75,5,,"Traps opponent, damaging them for 4-5 turns.",100
Magnet Bomb,ACERO,Physical,60,100,20,,Ignores Accuracy and Evasiveness.,?
Magnet Rise,ELECTRICO,Status,?,?,10,,User becomes immune to Ground-type moves for 5 turns.,?
Magnetic Flux,ELECTRICO,Status,?,?,20,,Raises Defense and Sp. Defense of Plus/Minus Pok‚mon.,?
Magnitude,TIERRA,Physical,?,100,30,,Hits with random power.,?
Malicious Moonsault,SINIESTRO,Physical,180,?,1,,Incineroar-exclusive Z-Move.,?
Mat Block,LUCHA,Status,?,?,10,,Protects teammates from damaging moves.,?
Max Airstream,VOLADOR,?,?,?,?,,Flying type Dynamax move. Raises the team's Speed.,100
Max Darkness,SINIESTRO,?,?,?,?,,Dark type Dynamax move. Lowers the target's Special Defense.,100
Max Flare,FUEGO,?,?,?,?,,Fire type Dynamax move. Summons harsh sunlight.,?
Max Flutterby,BICHO,?,?,?,?,,Bug type Dynamax move. Lowers the target's Special Attack.,100
Max Geyser,AGUA,?,?,?,?,,Water type Dynamax move. Summons heavy rain.,?
Max Guard,NORMAL,?,?,?,?,,Status category Dynamax move. Protects the user.,?
Max Hailstorm,HIELO,?,?,?,?,,Ice type Dynamax move. Summons hail.,?
Max Knuckle,LUCHA,?,?,?,?,,Fighting type Dynamax move. Increases the team's Attack.,100
Max Lightning,ELECTRICO,?,?,?,?,,Electric type Dynamax move. Summons Electric Terrain.,?
Max Mindstorm,PSIQUICO,?,?,?,?,,Psychic type Dynamax move. Summons Psychic Terrain.,?
Max Ooze,VENENO,?,?,?,?,,Poison type Dynamax move. Increases the team's Special Attack.,100
Max Overgrowth,PLANTA,?,?,?,?,,Grass type Dynamax move. Summons Grassy Terrain.,?
Max Phantasm,FANTASMA,?,?,?,?,,Ghost type Dynamax move. Lowers the target's Defense.,100
Max Quake,TIERRA,?,?,?,?,,Ground type Dynamax move. Increases the team's Special Defense.,100
Max Rockfall,ROCA,?,?,?,?,,Rock type Dynamax move. Summons a sandstorm.,?
Max Starfall,HADA,?,?,?,?,,Fairy type Dynamax move. Summons Misty Terrain.,?
Max Steelspike,ACERO,?,?,?,?,,Steel type Dynamax move. Raises the team's Defense.,100
Max Strike,NORMAL,?,?,?,?,,Normal type Dynamax move. Lowers the target's Speed.,100
Max Wyrmwind,DRAGON,?,?,?,?,,Dragon type Dynamax move. Lowers the target's Attack.,100
Me First,NORMAL,Status,?,?,20,,User copies the opponent's attack with 1.5ž power.,?
Mean Look,NORMAL,Status,?,?,5,,Opponent cannot flee or switch.,?
Meditate,PSIQUICO,Status,?,?,40,,Raises user's Attack.,?
Mega Drain,PLANTA,Special,40,100,15,,User recovers half the HP inflicted on opponent.,?
Mega Kick,NORMAL,Physical,120,75,5,TM01,,?
Mega Punch,NORMAL,Physical,80,85,20,,,?
Megahorn,BICHO,Physical,120,85,10,,,?
Memento,SINIESTRO,Status,?,100,10,,"User faints, sharply lowers opponent's Attack and Special Attack.",?
Menacing Moonraze Maelstrom,FANTASMA,Special,200,?,1,,Lunala-exclusive Z-Move.,?
Metal Burst,ACERO,Physical,?,100,10,,Deals damage equal to 1.5x opponent's attack.,?
Metal Claw,ACERO,Physical,50,95,35,,May raise user's Attack.,10
Metal Sound,ACERO,Status,?,85,40,,Sharply lowers opponent's Special Defense.,?
Meteor Assault,LUCHA,Physical,150,100,5,,User must recharge next turn.,?
Meteor Beam,ROCA,Special,120,90,10,,"User gathers space power and boosts its Sp. Atk stat, then attacks the target on the next turn.",?
Meteor Mash,ACERO,Physical,90,90,10,,May raise user's Attack.,20
Metronome,NORMAL,Status,?,?,10,,User performs almost any move in the game at random.,?
Milk Drink,NORMAL,Status,?,?,10,,User recovers half its max HP.,?
Mimic,NORMAL,Status,?,?,10,,Copies the opponent's last move.,?
Mind Blown,FUEGO,Special,150,100,5,,User receives recoil damage.,?
Mind Reader,NORMAL,Status,?,?,5,,User's next attack is guaranteed to hit.,?
Minimize,NORMAL,Status,?,?,10,,Sharply raises user's Evasiveness.,?
Miracle Eye,PSIQUICO,Status,?,?,40,,"Resets opponent's Evasiveness, removes Dark's Psychic immunity.",?
Mirror Coat,PSIQUICO,Special,?,100,20,,"When hit by a Special Attack, user strikes back with 2x power.",?
Mirror Move,VOLADOR,Status,?,?,20,,User performs the opponent's last move.,?
Mirror Shot,ACERO,Special,65,85,10,,May lower opponent's Accuracy.,30
Mist,HIELO,Status,?,?,30,,User's stats cannot be changed for a period of time.,?
Mist Ball,PSIQUICO,Special,70,100,5,,May lower opponent's Special Attack.,50
Misty Explosion,HADA,Special,100,100,5,,Power increases on Misty Terrain.,?
Misty Terrain,HADA,Status,?,?,10,TM89,Protects the field from status conditions for 5 turns.,?
Moonblast,HADA,Special,95,100,15,,May lower opponent's Special Attack.,30
Moongeist Beam,FANTASMA,Special,100,100,5,,Ignores the target's ability.,?
Moonlight,HADA,Status,?,?,5,,User recovers HP. Amount varies with the weather.,?
Morning Sun,NORMAL,Status,?,?,5,,User recovers HP. Amount varies with the weather.,?
Mud Bomb,TIERRA,Special,65,85,10,,May lower opponent's Accuracy.,30
Mud Shot,TIERRA,Special,55,95,15,TM53,Lowers opponent's Speed.,100
Mud Sport,TIERRA,Status,?,?,15,,Weakens the power of Electric-type moves.,?
Mud-Slap,TIERRA,Special,20,100,10,,Lowers opponent's Accuracy.,100
Muddy Water,AGUA,Special,90,85,10,,May lower opponent's Accuracy.,30
Multi-Attack,NORMAL,Physical,120,100,10,,Type matches Memory item held.,?
Mystical Fire,FUEGO,Special,75,100,10,TM92,Lowers opponent's Special Attack.,100
Nasty Plot,SINIESTRO,Status,?,?,20,,Sharply raises user's Special Attack.,?
Natural Gift,NORMAL,Physical,?,100,15,,Power and type depend on the user's held berry.,?
Nature Power,NORMAL,Status,?,?,20,,Uses a certain move based on the current terrain.,?
Nature's Madness,HADA,Special,?,90,10,,Halves the foe's HP.,?
Needle Arm,PLANTA,Physical,60,100,15,,May cause flinching.,30
Never-Ending Nightmare,FANTASMA,?,?,?,1,,Ghost type Z-Move.,?
Night Daze,SINIESTRO,Special,85,95,10,,May lower opponent's Accuracy.,40
Night Shade,FANTASMA,Special,?,100,15,,Inflicts damage equal to user's level.,?
Night Slash,SINIESTRO,Physical,70,100,15,,High critical hit ratio.,?
Nightmare,FANTASMA,Status,?,100,15,,The sleeping opponent loses 25% of its max HP each turn.,?
No Retreat,LUCHA,Status,?,?,5,,Raises all stats but user cannot switch out.,100
Noble Roar,NORMAL,Status,?,100,30,,Lowers opponent's Attack and Special Attack.,100
Nuzzle,ELECTRICO,Physical,20,100,20,,Paralyzes opponent.,100
Oblivion Wing,VOLADOR,Special,80,100,10,,User recovers most of the HP inflicted on opponent.,?
Obstruct,SINIESTRO,Status,?,100,10,,Protects the user and sharply lowers Defence on contact.,?
Oceanic Operetta,AGUA,Special,195,?,1,,Primarina-exclusive Z-Move.,?
Octazooka,AGUA,Special,65,85,10,,May lower opponent's Accuracy.,50
Octolock,LUCHA,Status,?,100,15,,"Lowers opponent's Defense and Special Defense every turn, and they cannot flee or switch out.",?
Odor Sleuth,NORMAL,Status,?,?,40,,"Resets opponent's Evasiveness, Normal-type and Fighting-type attacks can now hit Ghosts, and Ghost-type attacks hit Normal.",?
Ominous Wind,FANTASMA,Special,60,100,5,,May raise all user's stats at once.,10
Origin Pulse,AGUA,Special,110,85,10,,Hits all adjacent opponents.,?
Outrage,DRAGON,Physical,120,100,10,,User attacks for 2-3 turns but then becomes confused.,?
Overdrive,ELECTRICO,Special,80,100,10,,,?
Overheat,FUEGO,Special,130,90,5,,Sharply lowers user's Special Attack.,100
Pain Split,NORMAL,Status,?,?,20,,The user's and opponent's HP becomes the average of both.,?
Parabolic Charge,ELECTRICO,Special,65,100,20,,User recovers half the HP inflicted on opponent.,?
Parting Shot,SINIESTRO,Status,?,100,20,,Lowers opponent's Attack and Special Attack then switches out.,100
Pay Day,NORMAL,Physical,40,100,20,TM02,A small amount of money is gained after the battle resolves.,?
Payback,SINIESTRO,Physical,50,100,10,TM57,Power doubles if the user was attacked first.,?
Peck,VOLADOR,Physical,35,100,35,,,?
Perish Song,NORMAL,Status,?,?,5,,Any Pok‚mon in play when this attack is used faints in 3 turns.,?
Petal Blizzard,PLANTA,Physical,90,100,15,,Hits all adjacent Pok‚mon.,?
Petal Dance,PLANTA,Special,120,100,10,,User attacks for 2-3 turns but then becomes confused.,?
Phantom Force,FANTASMA,Physical,90,100,10,TM86,"Disappears on first turn, attacks on second. Can strike through Protect/Detect.",?
Photon Geyser,PSIQUICO,Special,100,100,5,,"Uses Attack or Special Attack stat, whichever is higher.",?
Pika Papow,ELECTRICO,Special,?,100,20,,Power increases when player's bond is stronger.,?
Pin Missile,BICHO,Physical,25,95,20,TM07,Hits 2-5 times in one turn.,?
Plasma Fists,ELECTRICO,Physical,100,100,15,,Changes Normal-type moves to Electric-type moves.,?
Play Nice,NORMAL,Status,?,?,20,,Lowers opponent's Attack. Always hits.,100
Play Rough,HADA,Physical,90,90,10,,May lower opponent's Attack.,10
Pluck,VOLADOR,Physical,60,100,20,,"If the opponent is holding a berry, its effect is stolen by user.",?
Poison Fang,VENENO,Physical,50,100,15,,May badly poison opponent.,50
Poison Gas,VENENO,Status,?,90,40,,Poisons opponent.,?
Poison Jab,VENENO,Physical,80,100,20,,May poison the opponent.,30
Poison Powder,VENENO,Status,?,75,35,,Poisons opponent.,?
Poison Sting,VENENO,Physical,15,100,35,,May poison the opponent.,30
Poison Tail,VENENO,Physical,50,100,25,,High critical hit ratio. May poison opponent.,10
Pollen Puff,BICHO,Special,90,100,15,,Deals damage to opponent or restores HP of teammate.,?
Poltergeist,FANTASMA,Physical,110,90,5,,Fails if the target doesn?t have an item.,?
Pound,NORMAL,Physical,40,100,35,,,?
Powder,BICHO,Status,?,100,20,,Damages Pok‚mon using Fire type moves.,?
Powder Snow,HIELO,Special,40,100,25,,May freeze opponent.,10
Power Gem,ROCA,Special,80,100,20,,,?
Power Split,PSIQUICO,Status,?,?,10,,Averages Attack and Special Attack with the target.,?
Power Swap,PSIQUICO,Status,?,?,10,TM60,User and opponent swap Attack and Special Attack.,?
Power Trick,PSIQUICO,Status,?,?,10,,User's own Attack and Defense switch.,?
Power Trip,SINIESTRO,Physical,20,100,10,,"The user boasts its strength and attacks the target. The more the user's stats are raised, the greater the move's power.",?
Power Whip,PLANTA,Physical,120,85,10,,,?
Power-Up Punch,LUCHA,Physical,40,100,20,,Raises Attack.,100
Precipice Blades,TIERRA,Physical,120,85,10,,Hits all adjacent opponents.,?
Present,NORMAL,Physical,?,90,15,,Either deals damage or heals.,?
Prismatic Laser,PSIQUICO,Special,160,100,10,,The user shoots powerful lasers using the power of a prism. The user can't move on the next turn.,?
Protect,NORMAL,Status,?,?,10,TM25,"Protects the user, but may fail if used consecutively.",?
Psybeam,PSIQUICO,Special,65,100,20,,May confuse opponent.,10
Psych Up,NORMAL,Status,?,?,10,,Copies the opponent's stat changes.,?
Psychic,PSIQUICO,Special,90,100,10,,May lower opponent's Special Defense.,10
Psychic Fangs,PSIQUICO,Physical,85,100,10,,The user bites the target with its psychic capabilities. This can also destroy Light Screen and Reflect.,?
Psychic Terrain,PSIQUICO,Status,?,?,10,TM91,Prevents priority moves from being used for 5 turns.,?
Psycho Boost,PSIQUICO,Special,140,90,5,,Sharply lowers user's Special Attack.,100
Psycho Cut,PSIQUICO,Physical,70,100,20,TM69,High critical hit ratio.,?
Psycho Shift,PSIQUICO,Status,?,100,10,,Transfers user's status condition to the opponent.,?
Psyshock,PSIQUICO,Special,80,100,10,,"Inflicts damage based on the target's Defense, not Special Defense.",?
Psystrike,PSIQUICO,Special,100,100,10,,"Inflicts damage based on the target's Defense, not Special Defense.",?
Psywave,PSIQUICO,Special,?,100,15,,Inflicts damage 50-150% of user's level.,?
Pulverizing Pancake,NORMAL,Physical,210,?,1,,Snorlax-exclusive Normal type Z-Move.,?
Punishment,SINIESTRO,Physical,?,100,5,,Power increases when opponent's stats have been raised.,?
Purify,VENENO,Status,?,?,20,,"The user heals the target's status condition. If the move succeeds, it also restores the user's own HP.",?
Pursuit,SINIESTRO,Physical,40,100,20,,Double power if the opponent is switching out.,?
Pyro Ball,FUEGO,Physical,120,90,5,,May burn opponent.,10
Quash,SINIESTRO,Status,?,100,15,,Makes the target act last this turn.,?
Quick Attack,NORMAL,Physical,40,100,30,,User attacks first.,?
Quick Guard,LUCHA,Status,?,?,15,,Protects the user's team from high-priority moves.,?
Quiver Dance,BICHO,Status,?,?,20,,"Raises user's Special Attack, Special Defense and Speed.",?
Rage,NORMAL,Physical,20,100,20,,Raises user's Attack when hit.,?
Rage Powder,BICHO,Status,?,?,20,,"Forces attacks to hit user, not team-mates.",?
Rain Dance,AGUA,Status,?,?,5,TM33,Makes it rain for 5 turns.,?
Rapid Spin,NORMAL,Physical,50,100,40,,Raises user's Speed and removes entry hazards and trap move effects.,100
Razor Leaf,PLANTA,Physical,55,95,25,,High critical hit ratio.,?
Razor Shell,AGUA,Physical,75,95,10,TM83,May lower opponent's Defense.,50
Razor Wind,NORMAL,Special,80,100,10,,"Charges on first turn, attacks on second. High critical hit ratio.",?
Recover,NORMAL,Status,?,?,10,,User recovers half its max HP.,?
Recycle,NORMAL,Status,?,?,10,,User's used hold item is restored.,?
Reflect,PSIQUICO,Status,?,?,20,TM18,Halves damage from Physical attacks for 5 turns.,?
Reflect Type,NORMAL,Status,?,?,15,,User becomes the target's type.,?
Refresh,NORMAL,Status,?,?,20,,"Cures paralysis, poison, and burns.",?
Relic Song,NORMAL,Special,75,100,10,,May put the target to sleep.,10
Rest,PSIQUICO,Status,?,?,10,TM21,"User sleeps for 2 turns, but user is fully healed.",?
Retaliate,NORMAL,Physical,70,100,5,TM79,Inflicts double damage if a teammate fainted on the last turn.,?
Return,NORMAL,Physical,?,100,20,,Power increases with higher Friendship.,?
Revelation Dance,NORMAL,Special,90,100,15,,Type changes based on Oricorio's form.,?
Revenge,LUCHA,Physical,60,100,10,TM42,Power increases if user was hit first.,?
Reversal,LUCHA,Physical,?,100,15,,"The lower the user's HP, the higher the power.",?
Rising Voltage,ELECTRICO,Special,70,100,20,,Power doubles on Electric Terrain.,?
Roar,NORMAL,Status,?,?,20,,"In battles, the opponent switches. In the wild, the Pok‚mon runs.",?
Roar of Time,DRAGON,Special,150,90,5,,User must recharge next turn.,?
Rock Blast,ROCA,Physical,25,90,10,TM54,Hits 2-5 times in one turn.,?
Rock Climb,NORMAL,Physical,90,85,20,,May confuse opponent.,20
Rock Polish,ROCA,Status,?,?,20,,Sharply raises user's Speed.,?
Rock Slide,ROCA,Physical,75,90,10,TM22,May cause flinching. Hits all opposing Pokemon.,30
Rock Smash,LUCHA,Physical,40,100,15,,May lower opponent's Defense.,50
Rock Throw,ROCA,Physical,50,90,15,,,?
Rock Tomb,ROCA,Physical,60,95,15,TM48,Lowers opponent's Speed.,100
Rock Wrecker,ROCA,Physical,150,90,5,,User must recharge next turn.,?
Role Play,PSIQUICO,Status,?,?,10,,User copies the opponent's Ability.,?
Rolling Kick,LUCHA,Physical,60,85,15,,May cause flinching.,30
Rollout,ROCA,Physical,30,90,20,,Doubles in power each turn for 5 turns.,?
Roost,VOLADOR,Status,?,?,10,,User recovers half of its max HP and loses the Flying type temporarily.,?
Rototiller,TIERRA,Status,?,?,10,,Raises Attack and Special Attack of Grass-types.,100
Round,NORMAL,Special,60,100,15,TM76,Power increases if teammates use it in the same turn.,?
Sacred Fire,FUEGO,Physical,100,95,5,,May burn opponent.,50
Sacred Sword,LUCHA,Physical,90,100,15,,Ignores opponent's stat changes.,?
Safeguard,NORMAL,Status,?,?,25,TM19,The user's party is protected from status conditions.,?
Sand Attack,TIERRA,Status,?,100,15,,Lowers opponent's Accuracy.,?
Sand Tomb,TIERRA,Physical,35,85,15,TM49,"Traps opponent, damaging them for 4-5 turns.",100
Sandstorm,ROCA,Status,?,?,10,TM32,Creates a sandstorm for 5 turns.,?
Sappy Seed,PLANTA,Physical,90,100,15,,Drains HP from opponent each turn.,100
Savage Spin-Out,BICHO,?,?,?,1,,Bug type Z-Move.,?
Scald,AGUA,Special,80,100,15,,May burn opponent.,30
Scale Shot,DRAGON,Physical,25,90,20,,Hits 2-5 times in one turn. Boosts user's Speed but lowers its Defense.,?
Scary Face,NORMAL,Status,?,100,10,TM26,Sharply lowers opponent's Speed.,?
Scorching Sands,TIERRA,Special,70,100,10,,May burn the target.,?
Scratch,NORMAL,Physical,40,100,35,,,?
Screech,NORMAL,Status,?,85,40,TM16,Sharply lowers opponent's Defense.,?
Searing Shot,FUEGO,Special,100,100,5,,May burn opponent.,30
Searing Sunraze Smash,ACERO,Physical,200,?,1,,Solgaleo-exclusive Z-Move.,?
Secret Power,NORMAL,Physical,70,100,20,,Effects of the attack vary with the location.,30
Secret Sword,LUCHA,Special,85,100,10,,"Inflicts damage based on the target's Defense, not Special Defense.",?
Seed Bomb,PLANTA,Physical,80,100,15,,,?
Seed Flare,PLANTA,Special,120,85,5,,May lower opponent's Special Defense.,40
Seismic Toss,LUCHA,Physical,?,100,20,,Inflicts damage equal to user's level.,?
Self-Destruct,NORMAL,Physical,200,100,5,TM20,User faints.,?
Shadow Ball,FANTASMA,Special,80,100,15,,May lower opponent's Special Defense.,20
Shadow Bone,FANTASMA,Physical,85,100,10,,May lower opponent's Defense.,20
Shadow Claw,FANTASMA,Physical,70,100,15,TM65,High critical hit ratio.,?
Shadow Force,FANTASMA,Physical,120,100,5,,"Disappears on first turn, attacks on second. Can strike through Protect/Detect.",?
Shadow Punch,FANTASMA,Physical,60,100,20,,Ignores Accuracy and Evasiveness.,?
Shadow Sneak,FANTASMA,Physical,40,100,30,,User attacks first.,?
Sharpen,NORMAL,Status,?,?,30,,Raises user's Attack.,?
Shattered Psyche,PSIQUICO,?,?,?,1,,Psychic type Z-Move.,?
Sheer Cold,HIELO,Special,?,30,5,,"One-Hit-KO, if it hits.",?
Shell Side Arm,VENENO,Special,90,100,10,,"May poison opponent. Inflicts either Special or Physical damage, whichever is better.",?
Shell Smash,NORMAL,Status,?,?,15,,"Sharply raises user's Attack, Special Attack and Speed but lowers Defense and Special Defense.",?
Shell Trap,FUEGO,Special,150,100,5,,Deals more damage to opponent if hit by a Physical move.,?
Shift Gear,ACERO,Status,?,?,10,,Raises user's Attack and sharply raises Speed.,?
Shock Wave,ELECTRICO,Special,60,100,20,,Ignores Accuracy and Evasiveness.,?
Shore Up,TIERRA,Status,?,?,10,,The user regains up to half of its max HP. It restores more HP in a sandstorm.,?
Signal Beam,BICHO,Special,75,100,15,,May confuse opponent.,10
